list_name,name,label::english,governorate,district,subdistrict,label::arabic
subdistrict,YE110939,Al Aslum,YE11,YE1109,,الاسلوم
subdistrict,YE110940,Al Ajum,YE11,YE1109,,الاجعوم
subdistrict,YE111021,Al Mazahin,YE11,YE1110,,المزاحن
subdistrict,YE111022,Al Ahmul - Far Al Odayn,YE11,YE1110,,الاهمول - فرع العدين
subdistrict,YE111023,Al Masil,YE11,YE1110,,المسيل
subdistrict,YE111024,Al Aqibah,YE11,YE1110,,العاقبه
subdistrict,YE111025,Al Wazirah,YE11,YE1110,,الوزيره
subdistrict,YE111026,Bani Yusuf - Far Al Odayn,YE11,YE1110,,بني يوسف - فرع العدين
subdistrict,YE111027,Bani Ahmad wa Ath Thulth,YE11,YE1110,,بني احمد والثلث
subdistrict,YE111028,Al Akhmas,YE11,YE1110,,الاخماس
subdistrict,YE111121,Bani Awad,YE11,YE1111,,بني عوض
subdistrict,YE111122,Al Ghudaybah,YE11,YE1111,,الغضيبه
subdistrict,YE111123,Bani Hat,YE11,YE1111,,بني هات
subdistrict,YE111124,Sanid Ash Sharqi,YE11,YE1111,,صنيد الشرقي
subdistrict,YE111125,Ardan,YE11,YE1111,,عردن
subdistrict,YE111126,Ar Ridai,YE11,YE1111,,الرضائى
subdistrict,YE111127,Al Wadi - Al Odayn,YE11,YE1111,,الوادي - العدين
subdistrict,YE111128,Bilad Al Mulayki,YE11,YE1111,,بلاد المليكي
subdistrict,YE111129,Jabal Bahri,YE11,YE1111,,جبل بحري
subdistrict,YE111130,Bani Zuhir,YE11,YE1111,,بني زهير
subdistrict,YE111131,Ghabir,YE11,YE1111,,غابر
subdistrict,YE111132,Bani Amran,YE11,YE1111,,بني عمران
subdistrict,YE111133,Shalf,YE11,YE1111,,شلف
subdistrict,YE111134,Al Jabalin,YE11,YE1111,,الجبلين
subdistrict,YE111135,Sharaf Hatim,YE11,YE1111,,شرف حاتم
subdistrict,YE111136,Qadas - Al Odayn,YE11,YE1111,,قداس
subdistrict,YE111137,Qasl,YE11,YE1111,,قصل
subdistrict,YE111138,Bani Abdallah,YE11,YE1111,,بني عبد الله
subdistrict,YE111139,Al Amaranah,YE11,YE1111,,العمارنه
subdistrict,YE111140,Khubaz,YE11,YE1111,,خباز
subdistrict,YE111141,Qusa Hilyan,YE11,YE1111,,قصع حليان
subdistrict,YE111142,As Sarah,YE11,YE1111,,الساره
subdistrict,YE111221,Ash Shahli,YE11,YE1112,,الشهلي
subdistrict,YE111222,Jabal Rawin,YE11,YE1112,,جبل رعوين
subdistrict,YE111223,Al Asabih - Jiblah,YE11,YE1112,,الاصابح - جبله
subdistrict,YE111224,Ath Thawabi,YE11,YE1112,,الثوابي
subdistrict,YE111225,Ash Shirai,YE11,YE1112,,الشراعي
subdistrict,YE111226,Anamr Ala,YE11,YE1112,,انامر اعلى
subdistrict,YE111227,Al Mishar - Jiblah,YE11,YE1112,,المعشار - جبله
subdistrict,YE111228,Wiraf,YE11,YE1112,,وراف
subdistrict,YE111229,Ar Rabadi,YE11,YE1112,,الربادي
subdistrict,YE111230,Al Maktab,YE11,YE1112,,المكتب
subdistrict,YE111231,Jiblah,YE11,YE1112,,جبله
subdistrict,YE111321,Al Manar,YE11,YE1113,,المنار
subdistrict,YE111322,Al Harth,YE11,YE1113,,الحرث
subdistrict,YE111323,Dalal,YE11,YE1113,,دلال
subdistrict,YE111324,Haysan,YE11,YE1113,,حيسان
subdistrict,YE111325,Bani Awad - Badan,YE11,YE1113,,بني عواض - بعدان
subdistrict,YE111326,Bani Mansur - Badan,YE11,YE1113,,بني منصور - بعدان
subdistrict,YE111327,Al Adharib,YE11,YE1113,,العذارب
subdistrict,YE111328,Ad Duis,YE11,YE1113,,الدعيس
subdistrict,YE111329,Al Hayth,YE11,YE1113,,الحيث
subdistrict,YE111330,Jaranah,YE11,YE1113,,جرانه
subdistrict,YE111331,Al Mushki,YE11,YE1113,,المشكي
subdistrict,YE111332,Dabi,YE11,YE1113,,ضابي
subdistrict,YE111333,Sir,YE11,YE1113,,سير
subdistrict,YE111334,Dhi Quhm,YE11,YE1113,,ذي قحم
subdistrict,YE111421,Bilad Al Jumai,YE11,YE1114,,بلادالجماعي
subdistrict,YE111422,Matayah,YE11,YE1114,,مطايه
subdistrict,YE111423,Orwan,YE11,YE1114,,عروان
subdistrict,YE111424,Bilad Ash Shuaybi Al Olya,YE11,YE1114,,بلادالشعيبي العليا
subdistrict,YE111425,Bilad Ash Shuaybi As Sufla,YE11,YE1114,,بلادالشعيبي السفلى
subdistrict,YE111426,Aynan,YE11,YE1114,,عينان
subdistrict,YE111427,Al Musadah,YE11,YE1114,,المساعده
subdistrict,YE111428,Zabid - As Sabrah,YE11,YE1114,,زبيد - السبره
subdistrict,YE111429,Bani Atif,YE11,YE1114,,بني عاطف
subdistrict,YE111430,Al Azhur - As Sabrah,YE11,YE1114,,الازهور - السبره
subdistrict,YE111431,Al Akhlud - As Sabrah,YE11,YE1114,,الاخلود - السبره
subdistrict,YE111432,Al Abrwah,YE11,YE1114,,الابروه
subdistrict,YE111433,At Turbah - As Sabrah,YE11,YE1114,,التربه - السبره
subdistrict,YE111521,Nakhlan,YE11,YE1115,,نخلان
subdistrict,YE111522,Dhi Shraq,YE11,YE1115,,ذي شراق
subdistrict,YE111523,An Naqilin,YE11,YE1115,,النقيلين
subdistrict,YE111524,Ad Damigh,YE11,YE1115,,الدامغ
subdistrict,YE111525,Amid Al Kharij,YE11,YE1115,,عميد الخارج
subdistrict,YE111526,Al Azariq - As Saiyani,YE11,YE1115,,الازارق - السياني
subdistrict,YE111527,Amid Ad Dakhil,YE11,YE1115,,عميد الداخل
subdistrict,YE111528,Wadi Sir - As Saiyani,YE11,YE1115,,وادي سير
subdistrict,YE111529,Hadfan,YE11,YE1115,,هدفان
subdistrict,YE111530,Al Hadis,YE11,YE1115,,الهادس
subdistrict,YE111531,Al Majza - As Saiyani,YE11,YE1115,,المجزع - السياني
subdistrict,YE111532,Al Aridah - As Saiyani,YE11,YE1115,,العارضه - السياني
subdistrict,YE111533,Al Arabiayn,YE11,YE1115,,العربيين
subdistrict,YE111621,Al Adani - Dhi As Sufal,YE11,YE1116,,العداني
subdistrict,YE111622,Habir,YE11,YE1116,,حبير
subdistrict,YE111623,Dhi Al Hud wa Maayn,YE11,YE1116,,ذي الحود ومعاين
subdistrict,YE111624,Raydah wa Riad,YE11,YE1116,,ريدة ورياد
subdistrict,YE111625,Bani Abdallah - Dhi As Sufal,YE11,YE1116,,بني عبدالله - ذي السفال
subdistrict,YE111626,Al Hablah,YE11,YE1116,,الحبله
subdistrict,YE111627,As Sifah,YE11,YE1116,,الصفه
subdistrict,YE111628,Ruash,YE11,YE1116,,رعاش
subdistrict,YE111629,Al Ansiin,YE11,YE1116,,العنسيين
subdistrict,YE111630,Ad Dakhal,YE11,YE1116,,الدخال
subdistrict,YE111631,Shawait,YE11,YE1116,,شوائط
subdistrict,YE111632,Al Wahs,YE11,YE1116,,الوحص
subdistrict,YE111633,Shaqh wa Tanif,YE11,YE1116,,شقح وطانف
subdistrict,YE111634,As Sayf - Dhi As Sufal,YE11,YE1116,,السيف - ذي السفال
subdistrict,YE111635,Al Ashraf - Dhi As Sufal,YE11,YE1116,,الاشراف - ذي السفال
subdistrict,YE111636,Khnwah,YE11,YE1116,,خنوه
subdistrict,YE111637,Wadi Dibaa,YE11,YE1116,,وادي ضباء
subdistrict,YE111721,Mudhaykhirah,YE11,YE1117,,مذيخره
subdistrict,YE111722,Bani Mulayk - Mudhaykhirah,YE11,YE1117,,بني مليك - مذيخره
subdistrict,YE111723,Al Jawalih,YE11,YE1117,,الجوالح
subdistrict,YE111724,Hazah,YE11,YE1117,,حزه
subdistrict,YE111725,Hilyan,YE11,YE1117,,حليان
subdistrict,YE111726,Khawlan - Mudhaykhirah,YE11,YE1117,,خولان - مذيخره
subdistrict,YE111727,Himyar - Mudhaykhirah,YE11,YE1117,,حمير - مذيخره
subdistrict,YE111728,Al Magharibah,YE11,YE1117,,المغاربه
subdistrict,YE111729,Al Ashub - Mudhaykhirah,YE11,YE1117,,الاشعوب - مذيخره
subdistrict,YE111730,Bani Al Ward,YE11,YE1117,,بني الورد
subdistrict,YE111731,Bani Ali - Mudhaykhirah,YE11,YE1117,,بني علي - مذيخره
subdistrict,YE111732,Al Afyush,YE11,YE1117,,الافيوش
subdistrict,YE111733,Az Zamlyah,YE11,YE1117,,الزامليه
subdistrict,YE111734,Al Mazhar,YE11,YE1117,,المزهر
subdistrict,YE111821,Al Hawj Al Adani,YE11,YE1118,,الحوج العدنى
subdistrict,YE111822,Anamir Asfal,YE11,YE1118,,انامر اسفل
subdistrict,YE111823,Al Mashannah,YE11,YE1118,,المشنه
subdistrict,YE111921,Adh Dhihar,YE11,YE1119,,الظهار
subdistrict,YE111922,Thawab Al Asfal,YE11,YE1119,,ثواب الاسفل
subdistrict,YE111923,Al Hawj Al Qibli - Adh Dhihar,YE11,YE1119,,الحوج القبلي - الظهار
subdistrict,YE111924,Anamir,YE11,YE1119,,انامر
subdistrict,YE112021,Thawab Ala,YE11,YE1120,,ثواب اعلى
subdistrict,YE112022,Maytam,YE11,YE1120,,ميتم
subdistrict,YE112023,Rayman,YE11,YE1120,,ريمان
subdistrict,YE112024,Al Maqatin,YE11,YE1120,,المقاطن
subdistrict,YE112025,Al Mawyah,YE11,YE1120,,المويه
subdistrict,YE112026,Al Bahrin,YE11,YE1120,,البحريين
subdistrict,YE112027,Jabal Mwad,YE11,YE1120,,جبل معود
subdistrict,YE112028,Al Hawj Al Qibli - Ibb,YE11,YE1120,,الحوج القبلي - اب
subdistrict,YE112029,Shab Yafi,YE11,YE1120,,شعب يافع
subdistrict,YE112030,Hard,YE11,YE1120,,حرد
subdistrict,YE112031,Bani Muharam,YE11,YE1120,,بني محرم
subdistrict,YE112032,Ar Rus,YE11,YE1120,,الروس
subdistrict,YE112033,Bilad Shar,YE11,YE1120,,بلادشار
subdistrict,YE112034,Bani Madsam,YE11,YE1120,,بني مدسم
subdistrict,YE120121,Al Mahfad,YE12,YE1201,,المحفد
subdistrict,YE120221,Mudiyah,YE12,YE1202,,موديه
subdistrict,YE120321,Jayshan,YE12,YE1203,,جيشان
subdistrict,YE120421,Zarah,YE12,YE1204,,زاره
subdistrict,YE120521,Sibah,YE12,YE1205,,سباح
subdistrict,YE120621,Al Qarrah - Rassd,YE12,YE1206,,القاره - رصد
subdistrict,YE120721,Sirar,YE12,YE1207,,سرار
subdistrict,YE120821,Al Wadi,YE12,YE1208,,الوضيع
subdistrict,YE120921,Ahwar,YE12,YE1209,,احور
subdistrict,YE121021,Zinjibar,YE12,YE1210,,زنجبار
subdistrict,YE121121,Jaar,YE12,YE1211,,جعار
subdistrict,YE130121,Old City,YE13,YE1301,,صنعاء القديمه
subdistrict,YE130221,Shuub,YE13,YE1302,,شعوب
subdistrict,YE130321,Azaal - Azaal,YE13,YE1303,,ازال - ازال
subdistrict,YE130421,As Safiyah - As Safiyah,YE13,YE1304,,الصافيه - الصافيه
subdistrict,YE130521,As Sabin,YE13,YE1305,,السبعين
subdistrict,YE130621,Al Wehdah,YE13,YE1306,,الوحده
subdistrict,YE130721,At Tahrir,YE13,YE1307,,التحرير
subdistrict,YE130821,Main,YE13,YE1308,,معين
subdistrict,YE130921,Ath Thawrah,YE13,YE1309,,الثوره
subdistrict,YE131021,Bani Al Harith - Bani Al Harith,YE13,YE1310,,بني الحارث - بني الحارث
subdistrict,YE131022,Suds Al Hudud,YE13,YE1310,,سدس الحدود
subdistrict,YE131023,Al Hamaa,YE13,YE1310,,الحماء
subdistrict,YE131024,Bani Jarmuz,YE13,YE1310,,بني جرموز
subdistrict,YE131921,Sanaa City Outskirts - Hamdan,YE13,YE1319,,ضواحي الامانة همدان
subdistrict,YE132421,Sanaa City Outskirts -Sanhan wa Bani Bahlul,YE13,YE1324,,ضواحي الامانة سنحان وبني بهلول
subdistrict,YE140121,Al Ghul,YE14,YE1401,,الغول
subdistrict,YE140122,Ar Rahabah,YE14,YE1401,,الرحبه
subdistrict,YE140123,Hasir Al Jar,YE14,YE1401,,حصير الجار
subdistrict,YE140124,Al Jadir,YE14,YE1401,,الجدير
subdistrict,YE140125,Al Badi,YE14,YE1401,,البديع
subdistrict,YE140126,Al Wasat - Numan,YE14,YE1401,,الوسط - نعمان
subdistrict,YE140127,Hajraa,YE14,YE1401,,حجراء
subdistrict,YE140128,Al Mirhad,YE14,YE1401,,المرحاض
subdistrict,YE140129,Al lakhaf,YE14,YE1401,,اللخف
subdistrict,YE140130,As Sahah,YE14,YE1401,,الساحه
subdistrict,YE140221,Aal Sudan,YE14,YE1402,,ال سودان
subdistrict,YE140222,Walah Aal Riqab,YE14,YE1402,,وعلة ال رقاب
subdistrict,YE140223,Ad Duimah,YE14,YE1402,,الدعيمه
subdistrict,YE140224,Aal Mansur - Nati,YE14,YE1402,,ال منصور - ناطع
subdistrict,YE140225,Al Ghaylah,YE14,YE1402,,الغيله
subdistrict,YE140226,Aal Faraj,YE14,YE1402,,ال فرج
subdistrict,YE140227,Raymah,YE14,YE1402,,ريمه
subdistrict,YE140228,Wahlan,YE14,YE1402,,وحلان
subdistrict,YE140229,Maswar Aal Dabash,YE14,YE1402,,مسور ال دباش
subdistrict,YE140230,Barmad,YE14,YE1402,,بارماد
subdistrict,YE140231,Dhimasnumah,YE14,YE1402,,ذمسنومه
subdistrict,YE140232,Al Hasaa,YE14,YE1402,,الحساء
subdistrict,YE140321,Maswarah,YE14,YE1403,,مسوره
subdistrict,YE140322,Dathran Aal Alawi,YE14,YE1403,,دثران ال علوي
subdistrict,YE140323,Damajj,YE14,YE1403,,دماج
subdistrict,YE140324,At Tarthur,YE14,YE1403,,الطرثور
subdistrict,YE140325,Shayan,YE14,YE1403,,شعيان
subdistrict,YE140326,Bayhan Al-Dawlah,YE14,YE1403,,بيحان الدوله
subdistrict,YE140421,Al Farawi (Dhi Misnam),YE14,YE1404,,الفروي(ذي مسنام)
subdistrict,YE140422,Oqlat Bani Amir,YE14,YE1404,,عقلة بني عامر
subdistrict,YE140423,Aal Said,YE14,YE1404,,ال سعيد
subdistrict,YE140424,Al Jirw,YE14,YE1404,,الجرو
subdistrict,YE140425,Al Muhamadin,YE14,YE1404,,المحمدين
subdistrict,YE140426,Al Arwin,YE14,YE1404,,العروين
subdistrict,YE140427,Aal Obayd,YE14,YE1404,,ال عبيد
subdistrict,YE140428,As Sawmaah,YE14,YE1404,,الصومعه
subdistrict,YE140429,Aal Al Yahwi,YE14,YE1404,,ال اليحوي
subdistrict,YE140430,Aal Ath Thurayaa,YE14,YE1404,,ال الثرياء
subdistrict,YE140431,Ar Radmani,YE14,YE1404,,الردماني
subdistrict,YE140432,Al Qayssin,YE14,YE1404,,القيسين
subdistrict,YE140433,Owayn,YE14,YE1404,,عوين
subdistrict,YE140521,Az Zahir - Al Bayda,YE14,YE1405,,الزاهر - البيضاء
subdistrict,YE140522,Aal Barman,YE14,YE1405,,ال برمان
subdistrict,YE140523,An Nasifah - Az Zahir,YE14,YE1405,,الناصفه - الزاهر
subdistrict,YE140524,Al Habj,YE14,YE1405,,الحبج
subdistrict,YE140525,Qurbah,YE14,YE1405,,قربه
subdistrict,YE140621,Al Munqati,YE14,YE1406,,المنقطع
subdistrict,YE140622,Ad Duria,YE14,YE1406,,الدريعا
subdistrict,YE140623,Dhamjir,YE14,YE1406,,ذمجير
subdistrict,YE140624,Ar Ribat,YE14,YE1406,,الرباط
subdistrict,YE140625,Al Haykal,YE14,YE1406,,الحيكل
subdistrict,YE140626,Tayab,YE14,YE1406,,طياب
subdistrict,YE140721,Adh Dhufrin,YE14,YE1407,,الظفرين
subdistrict,YE140722,Al Masharah,YE14,YE1407,,المشاعره
subdistrict,YE140723,Aal Abdallah wa Aal Hisham,YE14,YE1407,,ال عبد اللة وال هشام
subdistrict,YE140724,Aal Hayash,YE14,YE1407,,ال هياش
subdistrict,YE140725,Sannah,YE14,YE1407,,صنه
subdistrict,YE140726,As Saidyah,YE14,YE1407,,السعيديه
subdistrict,YE140727,Al Qahabah,YE14,YE1407,,القهابه
subdistrict,YE140728,Al Kharbah,YE14,YE1407,,الخربه
subdistrict,YE140729,Al Qawim - At Taffah,YE14,YE1407,,القويم - الطفه
subdistrict,YE140730,Al Masahirah,YE14,YE1407,,المساحره
subdistrict,YE140731,Bani Ghaylan,YE14,YE1407,,بني غيلان
subdistrict,YE140732,Thamnan,YE14,YE1407,,ثمنان
subdistrict,YE140821,Mukayras,YE14,YE1408,,مكيراس
subdistrict,YE140921,Al Bayda,YE14,YE1409,,البيضاء
subdistrict,YE141021,Aal Mudhaffar Al Ala,YE14,YE1410,,ال مظفرالاعلى
subdistrict,YE141022,Ash Sharaf - Al Bayda,YE14,YE1410,,الشرف - البيضاء
subdistrict,YE141023,Aal Al Labani,YE14,YE1410,,ال اللبني
subdistrict,YE141024,Midhwiqin,YE14,YE1410,,مذوقين
subdistrict,YE141025,Al Hijrah - Al Bayda,YE14,YE1410,,الهجره - البيضاء
subdistrict,YE141026,Al Ayuf,YE14,YE1410,,العيوف
subdistrict,YE141027,Ad Dahaki,YE14,YE1410,,الضحاكي
subdistrict,YE141028,Aal Hassis,YE14,YE1410,,ال هصيص
subdistrict,YE141029,Aal Mudhaffar Al Asfal,YE14,YE1410,,ال مظفرالاسفل
subdistrict,YE141030,As Sawdaa wa Aal Isa Wahi,YE14,YE1410,,السوداء وال عيسى وحي
subdistrict,YE141121,Aal Hasan,YE14,YE1411,,ال حسن
subdistrict,YE141122,Aal As Sadah,YE14,YE1411,,ال الساده
subdistrict,YE141123,Al Haratik,YE14,YE1411,,الحراتيك
subdistrict,YE141124,Dhahibah,YE14,YE1411,,ذاهبه
subdistrict,YE141125,At Tahiriah,YE14,YE1411,,الطاهريه
subdistrict,YE141126,Aal Hadi Bani Wahb,YE14,YE1411,,ال هادي بني وهب
subdistrict,YE141127,Aal Mansur Bani Wahb,YE14,YE1411,,ال منصور بني وهب
subdistrict,YE141221,Al Muryah Bani Mur,YE14,YE1412,,المرية بني مر
subdistrict,YE141222,Ghul Sulayman,YE14,YE1412,,غول سليمان
subdistrict,YE141223,Faqa Aal Awad,YE14,YE1412,,فاقع ال عوض
subdistrict,YE141224,Al Aghwal Al Olya,YE14,YE1412,,الاغوال العلياء
subdistrict,YE141225,Qaniyah - Radman,YE14,YE1412,,قانيه - ردمان
subdistrict,YE141226,Al Aghwal As Sufla,YE14,YE1412,,الاغوال السفلى
subdistrict,YE141227,Al Amir Hawran,YE14,YE1412,,ال عامر حوران
subdistrict,YE141228,Aal Buqsh,YE14,YE1412,,ال بقش
subdistrict,YE141229,Radman Aal Awad,YE14,YE1412,,ردمان ال عوض
subdistrict,YE141230,Aal Amir,YE14,YE1412,,ال عامر
subdistrict,YE141321,Rada,YE14,YE1413,,رداع
subdistrict,YE141421,Qayfat Aal Mahn Yazid,YE14,YE1414,,قيفة ال محن يزيد
subdistrict,YE141422,Qayfat Aal Mahn Lidhahruh,YE14,YE1414,,قيفة ال محن لظهره
subdistrict,YE141423,Qayfat Aal Mahn Al Jawf,YE14,YE1414,,قيفة ال محن الجوف
subdistrict,YE141521,Qayfat Aal Mahdi,YE14,YE1415,,قيفة ال مهدي
subdistrict,YE141621,Al Arsh - Al Arsh,YE14,YE1416,,العرش - العرش
subdistrict,YE141622,Al Lamaan,YE14,YE1416,,اللمعان
subdistrict,YE141721,Sabah,YE14,YE1417,,صباح
subdistrict,YE141821,Jabal Ar Ryashyyah,YE14,YE1418,,جبل الرياشيه
subdistrict,YE141822,Thumn Ar Ryashyyah,YE14,YE1418,,ثمن الرياشيه
subdistrict,YE141823,Wadi Ar Ryashyyah,YE14,YE1418,,وادي الرياشيه
subdistrict,YE141921,Aal Ghunim,YE14,YE1419,,ال غنيم
subdistrict,YE142021,Aal Mansur Al Malajim,YE14,YE1420,,ال منصور الملاجم
subdistrict,YE142022,Aal Ghasham Al Malajim,YE14,YE1420,,ال غشام الملاجم
subdistrict,YE142023,Afar Aal Miftah,YE14,YE1420,,عفار ال مفتاح
subdistrict,YE142024,Dhi Khirah,YE14,YE1420,,ذى خير
subdistrict,YE142025,Ar Rashdah - Al Malajim,YE14,YE1420,,الرشده - الملاجم
subdistrict,YE150121,Hawamrah,YE15,YE1501,,حوامره
subdistrict,YE150122,Asawdah,YE15,YE1501,,اساوده
subdistrict,YE150123,Ashjur,YE15,YE1501,,اشجور
subdistrict,YE150124,Ash Shamirah,YE15,YE1501,,الشميره
subdistrict,YE150125,Issrar,YE15,YE1501,,اصرار
subdistrict,YE150126,Khadir Al Burihi,YE15,YE1501,,خدير البريهى
subdistrict,YE150127,Qamarah,YE15,YE1501,,قماعره
subdistrict,YE150128,Al Awman,YE15,YE1501,,العومان
subdistrict,YE150129,Amamah,YE15,YE1501,,عماعمه
subdistrict,YE150130,Awjuh,YE15,YE1501,,اوجوه
subdistrict,YE150131,Bahir,YE15,YE1501,,باهر
subdistrict,YE150132,Mawmaj,YE15,YE1501,,مومج
subdistrict,YE150133,Sharqi Sawraq,YE15,YE1501,,شرقي سورق
subdistrict,YE150134,Maryah,YE15,YE1501,,مريه
subdistrict,YE150135,Salat Sawraq,YE15,YE1501,,سائلة سورق
subdistrict,YE150136,Khalawah Sudaq,YE15,YE1501,,خلاوة سودق
subdistrict,YE150137,Al Mahatah,YE15,YE1501,,المحطه
subdistrict,YE150138,Al Qumahidah,YE15,YE1501,,القماهده
subdistrict,YE150139,Jarani,YE15,YE1501,,جرانع
subdistrict,YE150140,Akhraq,YE15,YE1501,,اخرق
subdistrict,YE150141,Qurini,YE15,YE1501,,قرينع
subdistrict,YE150142,Mabar,YE15,YE1501,,معبر
subdistrict,YE150143,Adh Dhuhrah - Mawiyah,YE15,YE1501,,الظهره - ماويه
subdistrict,YE150221,Al Qufaah,YE15,YE1502,,القفاعه
subdistrict,YE150222,Aqyus,YE15,YE1502,,اقيوس
subdistrict,YE150223,Al Ahjur,YE15,YE1502,,الاحجور
subdistrict,YE150224,At Tabhah,YE15,YE1502,,التبهه
subdistrict,YE150225,Ashmus,YE15,YE1502,,اشموس
subdistrict,YE150226,Bani Awn,YE15,YE1502,,بني عون
subdistrict,YE150227,Ayfu Ala,YE15,YE1502,,ايفوع اعلى
subdistrict,YE150228,Al Amjud,YE15,YE1502,,الامجود
subdistrict,YE150229,Bani Saba - Sharab As Salam,YE15,YE1502,,بني سباء - شرعب السلام
subdistrict,YE150230,Ayfu Asfal,YE15,YE1502,,ايفوع اسفل
subdistrict,YE150231,Al Akruf,YE15,YE1502,,الاكروف
subdistrict,YE150232,Bani Shab,YE15,YE1502,,بني شعب
subdistrict,YE150233,Al Osaylah,YE15,YE1502,,العسيله
subdistrict,YE150234,Bani Bakhir,YE15,YE1502,,بني بخير
subdistrict,YE150235,Bani Wahban,YE15,YE1502,,بني وهبان
subdistrict,YE150236,Ash Sharif,YE15,YE1502,,الشريف
subdistrict,YE150237,Azban,YE15,YE1502,,عزبان
subdistrict,YE150238,Az Zuhah,YE15,YE1502,,الزوحه
subdistrict,YE150321,Bani Murir,YE15,YE1503,,بني مرير
subdistrict,YE150322,Az Zarari,YE15,YE1503,,الزراري
subdistrict,YE150323,Awadir,YE15,YE1503,,عوادر
subdistrict,YE150324,Bani Ziad,YE15,YE1503,,بني زياد
subdistrict,YE150325,Bani Sari - Sharab Ar Rawnah,YE15,YE1503,,بني سري - شرعب الرونه
subdistrict,YE150326,Al Ashraf - Sharab Ar Rawnah,YE15,YE1503,,الاشراف - شرعب الرونه
subdistrict,YE150327,Sharqi Himyar,YE15,YE1503,,شرقي حمير
